Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1666975623.2626626,0,60423,0,GPS1_Frame,42.34176666666667,-71.07129499999999,25.6,329377.72714678675,4689801.081158129,19,T,1
1666975624.2650933,0,60424,0,GPS1_Frame,42.34179833333333,-71.07123499999999,25.4,329382.7554871469,4689804.477095921,19,T,1
1666975625.2616143,0,60425,0,GPS1_Frame,42.341833333333334,-71.071175,25.2,329387.79283876787,4689808.2431783285,19,T,1
1666975626.2643566,0,60426,0,GPS1_Frame,42.34187,-71.07111166666667,25.0,329393.1092860261,4689812.18764622,19,T,1
1666975627.264586,0,60427,0,GPS1_Frame,42.341905,-71.07105166666666,24.8,329398.14662647765,4689815.95373579,19,T,1
1666975628.2603657,0,60428,0,GPS1_Frame,42.34194000000001,-71.07099166666667,24.5,329403.18396148726,4689819.719828844,19,T,1
1666975629.2638514,0,60429,0,GPS1_Frame,42.341975000000005,-71.07093499999999,24.4,329407.94669840543,4689823.492613365,19,T,1
1666975630.266183,0,60430,0,GPS1_Frame,42.34200666666667,-71.07088333333333,24.3,329412.2885264858,4689826.905291585,19,T,1
1666975631.2716904,0,60431,0,GPS1_Frame,42.34203333333333,-71.07083833333333,24.2,329416.0676434432,4689829.776136021,19,T,1
1666975632.2702901,0,60432,0,GPS1_Frame,42.342053333333325,-71.07080333333333,24.1,329419.0049512335,4689831.926762796,19,T,1
1666975633.2619638,0,60433,0,GPS1_Frame,42.342066666666675,-71.07078166666666,24.2,329420.82585929526,4689833.363858386,19,T,1
1666975634.2675838,0,60434,0,GPS1_Frame,42.34207833333333,-71.07076333333333,24.3,329422.3676672003,4689834.622571294,19,T,1
1666975635.269742,0,60435,0,GPS1_Frame,42.34209166666666,-71.07074166666666,24.5,329424.1885738699,4689836.059667722,19,T,1
1666975636.2619476,0,60436,0,GPS1_Frame,42.34210666666666,-71.07071833333333,24.8,329426.1512829576,4689837.678491525,19,T,1
1666975637.2689123,0,60437,0,GPS1_Frame,42.342125,-71.07069333333334,25.1,329428.26030128694,4689839.664113388,19,T,1
1666975638.2683008,0,60438,0,GPS1_Frame,42.34215000000001,-71.07066666666667,25.7,329430.5246424561,4689842.386674566,19,T,1
1666975639.2682943,0,60439,0,GPS1_Frame,42.342185,-71.07064999999999,26.1,329431.9922484916,4689846.239721022,19,T,1
1666975640.2611918,0,60440,0,GPS1_Frame,42.34222333333334,-71.07065333333334,26.3,329431.8213175908,4689850.503031216,19,T,1
1666975641.2594485,0,60441,0,GPS1_Frame,42.342258333333334,-71.07067833333333,26.1,329429.85652893095,4689854.43966666,19,T,1
1666975642.2626216,0,60442,0,GPS1_Frame,42.342290000000006,-71.07070999999999,24.7,329427.33354585536,4689858.0195361115,19,T,1
1666975643.2611191,0,60443,0,GPS1_Frame,42.34232166666667,-71.07074666666668,24.5,329424.39867874235,4689861.609437637,19,T,1
1666975644.2604792,0,60444,0,GPS1_Frame,42.342355,-71.07078833333334,24.4,329421.0564355142,4689865.394442347,19,T,1
1666975645.2616343,0,60445,0,GPS1_Frame,42.34238333333333,-71.07083166666666,23.9,329417.5633783558,4689868.627580879,19,T,1
1666975646.2645223,0,60446,0,GPS1_Frame,42.342413333333326,-71.07087166666666,23.6,329414.34942267014,4689872.03910404,19,T,1
1666975647.2614362,0,60447,0,GPS1_Frame,42.342445,-71.07090666666666,23.5,329411.55186364206,4689875.625667488,19,T,1
1666975648.2612548,0,60448,0,GPS1_Frame,42.34247833333334,-71.07093166666667,23.6,329409.5825865648,4689879.377238719,19,T,1
1666975649.259544,0,60449,0,GPS1_Frame,42.342513333333336,-71.07095,23.7,329408.1670000093,4689883.300505045,19,T,1
1666975650.2616713,0,60450,0,GPS1_Frame,42.342553333333335,-71.07095833333332,24.0,329407.5887087124,4689887.758919193,19,T,1
1666975651.2664783,0,60451,0,GPS1_Frame,42.342594999999996,-71.07096666666666,24.1,329407.01492607535,4689892.402404025,19,T,1
1666975652.262443,0,60452,0,GPS1_Frame,42.34263333333333,-71.07098500000001,24.5,329405.60835963243,4689896.6958122365,19,T,1
1666975653.2604125,0,60453,0,GPS1_Frame,42.34267166666667,-71.07101333333334,24.7,329403.37802625983,4689901.009285536,19,T,1
1666975654.2592986,0,60454,0,GPS1_Frame,42.342704999999995,-71.07105499999999,24.4,329400.0358142754,4689904.794301374,19,T,1
1666975655.262969,0,60455,0,GPS1_Frame,42.342741666666676,-71.071105,24.0,329396.01614870306,4689908.966181473,19,T,1
1666975656.2606516,0,60456,0,GPS1_Frame,42.34278333333334,-71.071155,24.1,329392.01001238753,4689913.693275818,19,T,1
1666975657.2605217,0,60457,0,GPS1_Frame,42.34283333333333,-71.07120833333333,24.2,329387.75183393096,4689919.352414502,19,T,1
1666975658.2612,0,60458,0,GPS1_Frame,42.34287833333333,-71.07126666666666,24.2,329383.0682543558,4689924.466377843,19,T,1
1666975659.261816,0,60459,0,GPS1_Frame,42.34292833333334,-71.07132166666666,24.2,329378.672795789,4689930.128867081,19,T,1
1666975660.2600462,0,60460,0,GPS1_Frame,42.342978333333335,-71.07137833333333,24.4,329374.140050389,4689935.794704054,19,T,1
1666975661.2598667,0,60461,0,GPS1_Frame,42.343026666666674,-71.07143333333333,24.6,329369.74009777873,4689941.272128804,19,T,1
1666975662.262032,0,60462,0,GPS1_Frame,42.34307333333333,-71.07149,24.8,329365.1983494032,4689946.567830859,19,T,1
1666975663.2622628,0,60463,0,GPS1_Frame,42.34312333333334,-71.07154333333332,24.8,329360.94021373516,4689952.226987329,19,T,1
1666975664.2597706,0,60464,0,GPS1_Frame,42.34316666666667,-71.07159333333334,25.0,329356.93863608886,4689957.139174052,19,T,1
1666975665.2602034,0,60465,0,GPS1_Frame,42.343206666666674,-71.07163833333334,25.0,329353.33992666303,4689961.671186592,19,T,1
1666975666.2602813,0,60466,0,GPS1_Frame,42.34323833333333,-71.07168166666666,25.0,329349.85596896056,4689965.274502875,19,T,1
1666975667.2600067,0,60467,0,GPS1_Frame,42.343255,-71.07173333333334,24.5,329345.64496239915,4689967.228911972,19,T,1
1666975668.2616012,0,60468,0,GPS1_Frame,42.34326166666666,-71.07178666666667,24.1,329341.2696072609,4689968.076245381,19,T,1
1666975669.2597969,0,60469,0,GPS1_Frame,42.34325666666667,-71.07183666666667,23.2,329337.13727242575,4689967.6213963255,19,T,1
1666975670.2609718,0,60470,0,GPS1_Frame,42.34325166666666,-71.07187833333334,22.6,329333.691404677,4689967.149821987,19,T,1
1666975671.2605407,0,60471,0,GPS1_Frame,42.34325833333334,-71.07191333333334,22.2,329330.8262794285,4689967.960361247,19,T,1
1666975672.2642148,0,60472,0,GPS1_Frame,42.34327666666666,-71.07194333333334,22.1,329328.4046046273,4689970.056359067,19,T,1
1666975673.2617595,0,60473,0,GPS1_Frame,42.343304999999994,-71.07197666666666,22.3,329325.7354041928,4689973.269472849,19,T,1
1666975674.2601376,0,60474,0,GPS1_Frame,42.343336666666666,-71.07201,22.4,329323.07522635406,4689976.85272897,19,T,1
1666975675.2600815,0,60475,0,GPS1_Frame,42.34336666666666,-71.07204333333334,22.2,329320.41054119956,4689980.25091558,19,T,1
1666975676.2604651,0,60476,0,GPS1_Frame,42.34339333333334,-71.07207,22.0,329318.2860112833,4689983.265578656,19,T,1
1666975677.2601588,0,60477,0,GPS1_Frame,42.34341333333334,-71.07208833333334,21.8,329316.82990828645,4689985.523230553,19,T,1
1666975678.2584987,0,60478,0,GPS1_Frame,42.343426666666666,-71.0721,21.7,329315.9049378914,4689987.027216706,19,T,1
1666975679.261155,0,60479,0,GPS1_Frame,42.343435,-71.072105,21.5,329315.5156096901,4689987.962607505,19,T,1
1666975680.26075,0,60480,0,GPS1_Frame,42.34343333333333,-71.07210666666667,21.5,329315.37380627176,4689987.780882787,19,T,1
1666975681.2606125,0,60481,0,GPS1_Frame,42.34343333333333,-71.07210666666667,21.5,329315.37380627176,4689987.780882787,19,T,1
1666975682.260546,0,60482,0,GPS1_Frame,42.343435,-71.072105,21.5,329315.5156096901,4689987.962607505,19,T,1
1666975683.261223,0,60483,0,GPS1_Frame,42.34343833333334,-71.07210666666667,21.5,329315.3873370709,4689988.3360946495,19,T,1
1666975684.2604268,0,60484,0,GPS1_Frame,42.34344166666666,-71.07211666666667,21.5,329314.57259877014,4689988.72631137,19,T,1
1666975685.2602623,0,60485,0,GPS1_Frame,42.34344333333333,-71.07213,21.6,329313.4787639817,4689988.938149445,19,T,1
1666975686.2615814,0,60486,0,GPS1_Frame,42.34344666666666,-71.07213666666667,21.3,329312.9386121059,4689989.32167448,19,T,1
1666975687.260529,0,60487,0,GPS1_Frame,42.34345166666667,-71.07213499999999,20.9,329313.0894362228,4689989.873540393,19,T,1
1666975688.2610092,0,60488,0,GPS1_Frame,42.34345499999999,-71.07213833333334,20.6,329312.8238706602,4689990.250373543,19,T,1
1666975689.2593484,0,60489,0,GPS1_Frame,42.34345833333334,-71.07214666666667,20.3,329312.14642582467,4689990.637244603,19,T,1
1666975690.2603936,0,60490,0,GPS1_Frame,42.34346666666667,-71.07215833333333,20.0,329311.2079260131,4689991.586019569,19,T,1
1666975691.2592676,0,60491,0,GPS1_Frame,42.343475000000005,-71.07217166666666,19.8,329310.1321333911,4689992.538140678,19,T,1
1666975692.2610168,0,60492,0,GPS1_Frame,42.34348166666667,-71.07217999999999,19.1,329309.4637097807,4689993.295153255,19,T,1
1666975693.2600784,0,60493,0,GPS1_Frame,42.343486666666664,-71.072185,18.7,329309.06536194705,4689993.860403206,19,T,1
1666975694.2612865,0,60494,0,GPS1_Frame,42.34349,-71.07218833333333,18.5,329308.7997967623,4689994.237236524,19,T,1
1666975695.2613769,0,60495,0,GPS1_Frame,42.343495,-71.07219333333335,18.3,329308.4014490417,4689994.8024865175,19,T,1
1666975696.2598832,0,60496,0,GPS1_Frame,42.34350500000001,-71.07220333333333,18.6,329307.6047538002,4689995.9329865845,19,T,1
1666975697.2611687,0,60497,0,GPS1_Frame,42.343520000000005,-71.07222,19.0,329306.272418467,4689997.632082957,19,T,1
1666975698.2610567,0,60498,0,GPS1_Frame,42.34353333333333,-71.07223333333333,19.0,329305.2101591176,4689999.139416751,19,T,1
1666975699.2620175,0,60499,0,GPS1_Frame,42.34355166666666,-71.07225,19.3,329303.88684618706,4690001.208654874,19,T,1
1666975700.2633202,0,60500,0,GPS1_Frame,42.34356666666666,-71.072265,19.3,329302.69180568715,4690002.904405857,19,T,1
1666975701.2631645,0,60501,0,GPS1_Frame,42.34358333333333,-71.07228666666667,19.2,329300.9521051153,4690004.798612462,19,T,1
1666975702.2601414,0,60502,0,GPS1_Frame,42.34359833333333,-71.07231666666667,19.3,329298.5214307881,4690006.5244801,19,T,1
1666975703.2643,0,60503,0,GPS1_Frame,42.34360333333334,-71.07235833333334,19.8,329295.1026432989,4690007.16334898,19,T,1
1666975704.264991,0,60504,0,GPS1_Frame,42.34360166666667,-71.07241333333333,20.4,329290.5674703306,4690007.08870816,19,T,1
1666975705.2653124,0,60505,0,GPS1_Frame,42.34358166666666,-71.07247833333332,20.7,329285.15891834366,4690004.998372346,19,T,1
1666975706.2670095,0,60506,0,GPS1_Frame,42.34354833333334,-71.07255,20.8,329279.16510148905,4690001.440862058,19,T,1
1666975707.2679534,0,60507,0,GPS1_Frame,42.34350666666666,-71.07262833333333,20.7,329272.59954944754,4689996.971390566,19,T,1
1666975708.2658324,0,60508,0,GPS1_Frame,42.34346166666666,-71.072715,20.3,329265.3385002798,4689992.148518162,19,T,1
1666975709.2648015,0,60509,0,GPS1_Frame,42.34341500000001,-71.07280333333333,20.0,329257.9356360039,4689987.143929431,19,T,1
1666975710.2663054,0,60510,0,GPS1_Frame,42.34336833333334,-71.07289166666666,19.7,329250.5327610214,4689982.139348245,19,T,1
1666975711.2703128,0,60511,0,GPS1_Frame,42.34332833333333,-71.07297833333334,19.7,329243.2852173707,4689977.871709805,19,T,1
1666975712.2672992,0,60512,0,GPS1_Frame,42.34328333333333,-71.07306166666667,19.5,329236.29871465976,4689973.042171852,19,T,1
1666975713.2666745,0,60513,0,GPS1_Frame,42.34323833333333,-71.07314333333333,19.3,329229.44949580915,4689968.209293039,19,T,1
1666975714.2600343,0,60514,0,GPS1_Frame,42.343195,-71.07322166666667,19.0,329222.8793674734,4689963.55479589,19,T,1
1666975715.2679806,0,60515,0,GPS1_Frame,42.343154999999996,-71.07329666666666,18.8,329216.5928435583,4689959.263750277,19,T,1
1666975716.2653012,0,60516,0,GPS1_Frame,42.34311833333333,-71.073365,18.7,329210.8645132609,4689955.3294595955,19,T,1
1666975717.2623627,0,60517,0,GPS1_Frame,42.34308833333333,-71.07342,18.5,329206.25258031546,4689952.108671657,19,T,1
1666975718.2595382,0,60518,0,GPS1_Frame,42.343068333333335,-71.07346,18.5,329202.90336804755,4689949.9681774955,19,T,1
1666975719.265483,0,60519,0,GPS1_Frame,42.34305833333333,-71.07348166666667,17.9,329201.09146715014,4689948.901279117,19,T,1
1666975720.2642148,0,60520,0,GPS1_Frame,42.34305166666666,-71.07349500000001,17.4,329199.9750622364,4689948.187781687,19,T,1
1666975721.266002,0,60521,0,GPS1_Frame,42.34305333333334,-71.07349833333333,17.4,329199.7049875043,4689948.379548607,19,T,1
1666975722.2649603,0,60522,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975723.2659743,0,60523,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975724.2592893,0,60524,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975725.2590528,0,60525,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975726.2590728,0,60526,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975727.2668688,0,60527,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975728.2665322,0,60528,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975729.2661018,0,60529,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975730.265309,0,60530,0,GPS1_Frame,42.34305333333334,-71.07349666666667,17.3,329199.8422815015,4689948.376200459,19,T,1
1666975731.2664034,0,60531,0,GPS1_Frame,42.34304999999999,-71.0735,16.8,329199.55866697174,4689948.012755508,19,T,1
1666975732.2595193,0,60532,0,GPS1_Frame,42.34303666666666,-71.07352333333333,16.5,329197.60044437414,4689946.579064906,19,T,1
1666975733.2653136,0,60533,0,GPS1_Frame,42.34301333333333,-71.07356666666666,16.3,329193.9676117619,4689944.075130008,19,T,1
1666975734.264598,0,60534,0,GPS1_Frame,42.342981666666674,-71.07362499999999,16.1,329189.0765616379,4689940.675978881,19,T,1
1666975735.264506,0,60535,0,GPS1_Frame,42.34294166666667,-71.073695,15.9,329183.2018787352,4689936.374917124,19,T,1
1666975736.2645183,0,60536,0,GPS1_Frame,42.34289833333334,-71.07377333333334,15.7,329176.6316892284,4689931.720461792,19,T,1
1666975737.2635767,0,60537,0,GPS1_Frame,42.34285,-71.07386,15.4,329169.3614766506,4689926.527544155,19,T,1
1666975738.258431,0,60538,0,GPS1_Frame,42.342798333333334,-71.07395166666667,15.1,329161.670341103,4689920.974539168,19,T,1
1666975739.2637098,0,60539,0,GPS1_Frame,42.34274833333334,-71.07404833333334,15.0,329153.57182370254,4689915.6166600315,19,T,1
1666975740.2647474,0,60540,0,GPS1_Frame,42.342695000000006,-71.07414833333334,14.8,329145.1896748954,4689909.895347077,19,T,1
1666975741.265112,0,60541,0,GPS1_Frame,42.342641666666665,-71.074245,14.6,329137.082102046,4689904.167345091,19,T,1
1666975742.2575898,0,60542,0,GPS1_Frame,42.34259,-71.07434166666667,14.4,329128.97903088236,4689898.624422764,19,T,1
1666975743.2679985,0,60543,0,GPS1_Frame,42.34253999999999,-71.07443666666667,14.2,329121.017757144,4689893.263230441,19,T,1
1666975744.264031,0,60544,0,GPS1_Frame,42.34249166666667,-71.07453000000001,14.1,329113.1982817659,4689888.083767659,19,T,1
1666975745.2633457,0,60545,0,GPS1_Frame,42.34244,-71.07462000000001,13.8,329105.6443540319,4689882.527472145,19,T,1
1666975746.2653406,0,60546,0,GPS1_Frame,42.342389999999995,-71.07470666666667,13.7,329098.369520992,4689877.149554892,19,T,1
1666975747.2652962,0,60547,0,GPS1_Frame,42.342344999999995,-71.07478833333333,13.8,329091.52011143573,4689872.316806075,19,T,1
1666975748.2606797,0,60548,0,GPS1_Frame,42.34229833333334,-71.07486666666667,13.8,329084.9407674627,4689867.292292381,19,T,1
1666975749.2654238,0,60549,0,GPS1_Frame,42.34225333333334,-71.07494833333334,13.8,329078.0913388615,4689862.459556208,19,T,1
1666975750.2628546,0,60550,0,GPS1_Frame,42.342211666666664,-71.07502833333334,13.7,329071.38822962646,4689857.993617108,19,T,1
1666975751.2635381,0,60551,0,GPS1_Frame,42.34217,-71.07510666666667,13.7,329064.8224076686,4689853.524333464,19,T,1
1666975752.26635,0,60552,0,GPS1_Frame,42.34212833333333,-71.07518499999999,13.6,329058.25657723786,4689849.055055754,19,T,1
1666975753.2637937,0,60553,0,GPS1_Frame,42.342088333333336,-71.07525666666668,13.6,329052.24443980894,4689844.757450653,19,T,1
1666975754.2652152,0,60554,0,GPS1_Frame,42.34205166666667,-71.075325,13.5,329046.51592166466,4689840.823289566,19,T,1
1666975755.2656934,0,60555,0,GPS1_Frame,42.34201500000001,-71.07539166666668,13.5,329040.92469328776,4689836.885781799,19,T,1
1666975756.2589817,0,60556,0,GPS1_Frame,42.341975000000005,-71.07546333333333,13.4,329034.9125346029,4689832.58819103,19,T,1
1666975757.2645056,0,60557,0,GPS1_Frame,42.341931666666675,-71.07553833333333,13.2,329028.61674036016,4689827.927166862,19,T,1
1666975758.2599201,0,60558,0,GPS1_Frame,42.34188833333333,-71.07561666666668,13.2,329022.04634458123,4689823.272851255,19,T,1
1666975759.2640598,0,60559,0,GPS1_Frame,42.341845,-71.075695,13.1,329015.4759400019,4689818.618541586,19,T,1
1666975760.2661562,0,60560,0,GPS1_Frame,42.3418,-71.07577500000001,13.2,329008.76371175435,4689813.7825190555,19,T,1
1666975761.2593644,0,60561,0,GPS1_Frame,42.341755,-71.07585833333333,13.3,329001.77688048297,4689808.953206614,19,T,1
1666975762.2575514,0,60562,0,GPS1_Frame,42.34171,-71.075945,13.4,328994.5154455932,4689804.130605065,19,T,1
1666975763.267502,0,60563,0,GPS1_Frame,42.341661666666674,-71.076035,13.5,328986.97036915063,4689798.944574021,19,T,1
1666975764.2653568,0,60564,0,GPS1_Frame,42.341613333333335,-71.07612833333333,13.7,328979.15068710735,4689793.765255576,19,T,1
1666975765.2662857,0,60565,0,GPS1_Frame,42.341561666666664,-71.07622500000001,13.8,328971.0473606725,4689788.222509411,19,T,1
1666975766.2663329,0,60566,0,GPS1_Frame,42.34150833333333,-71.076325,13.8,328962.6649072248,4689782.501407072,19,T,1
1666975767.2679298,0,60567,0,GPS1_Frame,42.341454999999996,-71.076425,13.9,328954.2824399328,4689776.78031441,19,T,1
1666975768.2642698,0,60568,0,GPS1_Frame,42.34140166666666,-71.07652666666667,14.0,328945.76266117615,4689771.062584449,19,T,1
1666975769.2643943,0,60569,0,GPS1_Frame,42.34134833333333,-71.07662833333333,14.1,328937.2428683413,4689765.344864489,19,T,1
1666975770.265194,0,60570,0,GPS1_Frame,42.34129166666666,-71.07672833333332,14.0,328928.85131898406,4689759.253659951,19,T,1
1666975771.2642243,0,60571,0,GPS1_Frame,42.34124,-71.07682666666666,14.0,328920.61061399046,4689753.7143234145,19,T,1
1666975772.260235,0,60572,0,GPS1_Frame,42.34119166666666,-71.07691833333334,14.0,328912.9281292645,4689748.531722804,19,T,1
1666975773.2593226,0,60573,0,GPS1_Frame,42.34115166666667,-71.07699833333332,14.0,328906.22932396055,4689744.2510068035,19,T,1
1666975774.264468,0,60574,0,GPS1_Frame,42.341118333333334,-71.07706499999999,13.9,328900.64697985764,4689740.6837482,19,T,1
1666975775.263727,0,60575,0,GPS1_Frame,42.34109,-71.07712,13.8,328896.0392811343,4689737.648227783,19,T,1
1666975776.2647953,0,60576,0,GPS1_Frame,42.34106499999999,-71.07717166666666,13.8,328891.71521728305,4689734.976143375,19,T,1
1666975777.263912,0,60577,0,GPS1_Frame,42.34104166666666,-71.07722,13.8,328887.6702680992,4689732.48242387,19,T,1
1666975778.2631986,0,60578,0,GPS1_Frame,42.341015,-71.07727166666668,13.7,328883.3416764424,4689729.625273851,19,T,1
1666975779.2603116,0,60579,0,GPS1_Frame,42.34098666666667,-71.07732666666668,13.8,328878.73396273237,4689726.589764433,19,T,1
1666975780.256058,0,60580,0,GPS1_Frame,42.34095166666666,-71.07739166666667,13.8,328873.28436716285,4689722.834101974,19,T,1
1666975781.2615125,0,60581,0,GPS1_Frame,42.34090666666666,-71.07746333333333,13.7,328867.25844064937,4689717.981438069,19,T,1
1666975782.263817,0,60582,0,GPS1_Frame,42.340865,-71.07753833333332,13.7,328860.9669519275,4689713.505629662,19,T,1
1666975783.2623127,0,60583,0,GPS1_Frame,42.340824999999995,-71.07761333333333,13.8,328854.6799771354,4689709.214897308,19,T,1
1666975784.2613242,0,60584,0,GPS1_Frame,42.340783333333334,-71.07769,13.8,328848.25117338647,4689704.742454685,19,T,1
1666975785.262313,0,60585,0,GPS1_Frame,42.34074166666666,-71.077765,13.8,328841.95966041216,4689700.266662727,19,T,1
1666975786.2611887,0,60586,0,GPS1_Frame,42.34070499999999,-71.07783833333333,13.9,328835.8190060394,4689696.342732892,19,T,1
1666975787.2660856,0,60587,0,GPS1_Frame,42.34066833333333,-71.07791,14.1,328829.8156439103,4689692.415453007,19,T,1
1666975788.2647014,0,60588,0,GPS1_Frame,42.34062666666667,-71.077985,14.2,328823.52410784806,4689687.939677015,19,T,1
1666975789.2648036,0,60589,0,GPS1_Frame,42.34058166666667,-71.07806000000001,14.3,328817.2235177036,4689683.093765252,19,T,1
1666975790.256504,0,60590,0,GPS1_Frame,42.34053666666667,-71.07813333333334,14.5,328811.06021833,4689678.244503321,19,T,1
1666975791.264287,0,60591,0,GPS1_Frame,42.34049333333334,-71.07820833333334,14.6,328804.7641340974,4689673.583672934,19,T,1
1666975792.2634556,0,60592,0,GPS1_Frame,42.340453333333336,-71.07827999999999,14.7,328798.7516877661,4689669.286277493,19,T,1
1666975793.2646391,0,60593,0,GPS1_Frame,42.340410000000006,-71.07835,14.6,328792.86748657207,4689664.615389852,19,T,1
1666975794.2659514,0,60594,0,GPS1_Frame,42.34037333333334,-71.07841833333333,14.7,328787.1386724159,4689660.681433295,19,T,1
1666975795.2589316,0,60595,0,GPS1_Frame,42.340335,-71.07848833333334,14.8,328781.2680279015,4689656.565766835,19,T,1
1666975796.2608464,0,60596,0,GPS1_Frame,42.34029666666667,-71.07856333333334,14.8,328774.98547629477,4689652.460174025,19,T,1
1666975797.2604985,0,60597,0,GPS1_Frame,42.34025833333333,-71.07863833333334,14.9,328768.7029172187,4689648.354586658,19,T,1
1666975798.2656121,0,60598,0,GPS1_Frame,42.34022,-71.07871166666668,15.0,328762.55765088834,4689644.245648185,19,T,1
1666975799.2628717,0,60599,0,GPS1_Frame,42.340183333333336,-71.07878333333333,15.1,328756.5542020858,4689640.318428855,19,T,1
1666975800.2648838,0,60600,0,GPS1_Frame,42.340145,-71.07885333333334,15.1,328750.6835221511,4689636.202787117,19,T,1
1666975801.2628198,0,60601,0,GPS1_Frame,42.340106666666664,-71.07892333333332,15.1,328744.8128352538,4689632.087150121,19,T,1
1666975802.2626965,0,60602,0,GPS1_Frame,42.34006833333333,-71.07899,15.0,328739.2167424832,4689627.964803874,19,T,1
1666975803.2637637,0,60603,0,GPS1_Frame,42.34003500000001,-71.07905333333333,15.1,328733.90881965606,4689624.390959537,19,T,1
1666975804.2638159,0,60604,0,GPS1_Frame,42.340006666666675,-71.079115,15.3,328728.7517677499,4689621.368973687,19,T,1
1666975805.2656424,0,60605,0,GPS1_Frame,42.339983333333336,-71.07916833333334,15.6,328724.2947910613,4689618.885416881,19,T,1
1666975806.265485,0,60606,0,GPS1_Frame,42.33996333333333,-71.07921666666667,15.8,328720.2587643892,4689616.761931942,19,T,1
1666975807.2634578,0,60607,0,GPS1_Frame,42.33994666666668,-71.07925833333334,16.0,328716.78098956135,4689614.99516074,19,T,1
1666975808.2613847,0,60608,0,GPS1_Frame,42.33992833333333,-71.07929833333333,16.2,328713.4359881481,4689613.039963122,19,T,1
1666975809.2639902,0,60609,0,GPS1_Frame,42.33990833333334,-71.07934,16.2,328709.9491582111,4689610.903054009,19,T,1
1666975810.2583015,0,60610,0,GPS1_Frame,42.33988666666667,-71.07938666666668,16.4,328706.0458974706,4689608.591148859,19,T,1
1666975811.2661922,0,60611,0,GPS1_Frame,42.33985833333333,-71.07944333333333,16.3,328701.3007243989,4689605.559109707,19,T,1
1666975812.2648532,0,60612,0,GPS1_Frame,42.339826666666674,-71.07950833333332,16.2,328695.859989658,4689602.173721573,19,T,1
1666975813.2662647,0,60613,0,GPS1_Frame,42.339789999999994,-71.07958,16.2,328689.85646629403,4689598.246557477,19,T,1
1666975814.262425,0,60614,0,GPS1_Frame,42.33975,-71.07965666666668,16.2,328683.4319796079,4689593.959331342,19,T,1
1666975815.264271,0,60615,0,GPS1_Frame,42.33970833333333,-71.07973666666666,16.2,328676.7283557351,4689589.493756681,19,T,1
1666975816.261508,0,60616,0,GPS1_Frame,42.339668333333336,-71.07982166666667,16.2,328669.6173456693,4689585.2233338,19,T,1
1666975817.2646868,0,60617,0,GPS1_Frame,42.33962666666666,-71.079905,16.1,328662.63910135167,4689580.76448884,19,T,1
1666975818.2648017,0,60618,0,GPS1_Frame,42.33959,-71.07997833333334,16.2,328656.4982388871,4689576.840710832,19,T,1
1666975819.2654946,0,60619,0,GPS1_Frame,42.339555000000004,-71.08004333333334,16.2,328651.0484050361,4689573.085215139,19,T,1
1666975820.2590902,0,60620,0,GPS1_Frame,42.339525,-71.08009666666666,16.1,328646.57325951604,4689569.861423831,19,T,1
1666975821.2649899,0,60621,0,GPS1_Frame,42.339508333333335,-71.08014166666666,16.2,328642.82083829754,4689568.1014057845,19,T,1
1666975822.2652519,0,60622,0,GPS1_Frame,42.3395,-71.08016666666667,16.4,328640.7386742665,4689567.226435827,19,T,1
1666975823.2655134,0,60623,0,GPS1_Frame,42.3395,-71.08017666666666,16.7,328639.91486351367,4689567.246589212,19,T,1
1666975824.265995,0,60624,0,GPS1_Frame,42.33950333333334,-71.08018,17.0,328639.64931495267,4689567.623448227,19,T,1
1666975825.264813,0,60625,0,GPS1_Frame,42.339506666666665,-71.08018666666666,17.3,328639.1091628692,4689568.00702509,19,T,1
1666975826.2586393,0,60626,0,GPS1_Frame,42.339510000000004,-71.08019666666668,17.7,328638.29440730036,4689568.397319867,19,T,1
1666975827.262969,0,60627,0,GPS1_Frame,42.339510000000004,-71.080215,17.9,328636.78408782475,4689568.434268348,19,T,1
1666975828.2584882,0,60628,0,GPS1_Frame,42.339504999999996,-71.08023499999999,18.0,328635.1228836708,4689567.919364352,19,T,1
1666975829.2646089,0,60629,0,GPS1_Frame,42.33949833333333,-71.08025333333333,18.1,328633.59445337846,4689567.216031114,19,T,1
1666975830.26501,0,60630,0,GPS1_Frame,42.33949833333333,-71.08026166666667,18.3,328632.9079443953,4689567.232826294,19,T,1
