Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1666974676.7298305,0,1666974676,699147462,IMU1_Frame,0,0,0,,0.01678064819660229,0.012254669053285159,-0.9133369332021165,0.40667416856919847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00517,-0.012019,-0.268188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.196,-1.837,-10.267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2735,-0.0535,0.6704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-132.007,+002.328,-000.501,+00.2735,-00.0535,+00.6704,+00.196,-01.837,-10.267,-00.005170,-00.012019,-00.268188"
1666974676.7298405,0,1666974676,725291728,IMU1_Frame,0,0,0,,0.01664264274275299,0.012280382980600035,-0.9147165567924641,0.4035663952389072,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004957,-0.010536,-0.272481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.551,-1.765,-9.707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2724,-0.0584,0.6538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-132.397,+002.313,-000.518,+00.2724,-00.0584,+00.6538,+00.551,-01.765,-09.707,-00.004957,-00.010536,-00.272481"
1666974676.773784,0,1666974676,749093532,IMU1_Frame,0,0,0,,0.016462289473757802,0.012296700714235675,-0.916110821180938,0.4003982361250034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003866,-0.010287,-0.276687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.442,-1.365,-10.054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2734,-0.0555,0.6582,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-132.794,+002.293,-000.536,+00.2734,-00.0555,+00.6582,+00.442,-01.365,-10.054,-00.003866,-00.010287,-00.276687"
1666974676.7744284,0,1666974676,774228811,IMU1_Frame,0,0,0,,0.016265617960572444,0.012221281759307246,-0.9175030314947425,0.39720807789177415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006279,-0.016789,-0.279079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.167,-1.252,-9.833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2744,-0.0614,0.6761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-133.193,+002.267,-000.545,+00.2744,-00.0614,+00.6761,+00.167,-01.252,-09.833,+00.006279,-00.016789,-00.279079"
1666974676.8199663,0,1666974676,800512552,IMU1_Frame,0,0,0,,0.016098750065581702,0.011988874426072993,-0.9188969965927859,0.3939865566095873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021614,-0.014162,-0.28314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.259,-1.27,-9.612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2772,-0.0625,0.6784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-133.595,+002.237,-000.536,+00.2772,-00.0625,+00.6784,+00.259,-01.270,-09.612,+00.021614,-00.014162,-00.283140"
1666974676.8636239,0,1666974676,824979782,IMU1_Frame,0,0,0,,0.01593440104671102,0.011569900379533782,-0.9202829596207399,0.39075760581232677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.03099,-0.027936,-0.281295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003,-1.549,-9.168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2754,-0.0575,0.675,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-133.997,+002.199,-000.507,+00.2754,-00.0575,+00.6750,-00.003,-01.549,-09.168,+00.030990,-00.027936,-00.281295"
1666974676.8636367,0,1666974676,848747968,IMU1_Frame,0,0,0,,0.015827094568550755,0.010987709682007284,-0.9216662118070243,0.38750505458219653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.046355,-0.024405,-0.281294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.069,-1.514,-9.554,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2725,-0.0515,0.6593,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-134.401,+002.160,-000.458,+00.2725,-00.0515,+00.6593,-00.069,-01.514,-09.554,+00.046355,-00.024405,-00.281294"
1666974676.9065316,0,1666974676,880768060,IMU1_Frame,0,0,0,,0.015800492502733354,0.010271345229361422,-0.9230420754050261,0.38423712852330166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.059515,-0.016562,-0.280978,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.049,-1.392,-9.854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2772,-0.0516,0.6584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-134.806,+002.124,-000.391,+00.2772,-00.0516,+00.6584,-00.049,-01.392,-09.854,+00.059515,-00.016562,-00.280978"
1666974676.9102592,0,1666974676,909729242,IMU1_Frame,0,0,0,,0.015872881289504242,0.009532209972145975,-0.924401496693163,0.38097120826127573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.060526,-0.007557,-0.280786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.747,-1.536,-9.785,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2735,-0.0505,0.6626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-135.210,+002.098,-000.317,+00.2735,-00.0505,+00.6626,+00.747,-01.536,-09.785,+00.060526,-00.007557,-00.280786"
1666974676.9509976,0,1666974676,924551963,IMU1_Frame,0,0,0,,0.016047006544077317,0.00880814000534959,-0.9257439108978235,0.3777077199187533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.059323,-0.00361,-0.2806,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.192,-1.523,-9.874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2735,-0.0564,0.6749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-135.613,+002.084,-000.240,+00.2735,-00.0564,+00.6749,+00.192,-01.523,-09.874,+00.059323,-00.003610,-00.280600"
1666974676.9943755,0,1666974676,950619697,IMU1_Frame,0,0,0,,0.01624827407550475,0.008190004300738907,-0.927072390045599,0.3744405173512368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.052881,0.002068,-0.279873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.11,-1.432,-9.638,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2706,-0.0583,0.667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-136.016,+002.078,-000.173,+00.2706,-00.0583,+00.6670,+00.110,-01.432,-09.638,+00.052881,+00.002068,-00.279873"
1666974676.9944057,0,1666974676,975733041,IMU1_Frame,0,0,0,,0.01648091414742789,0.007669678266036431,-0.9283807197443781,0.37118566070239184,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045439,0.007689,-0.279427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.115,-1.729,-9.976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2678,-0.0463,0.6546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-136.417,+002.080,-000.115,+00.2678,-00.0463,+00.6546,+00.115,-01.729,-09.976,+00.045439,+00.007689,-00.279427"
1666974677.038302,0,1666974677,4154443,IMU1_Frame,0,0,0,,0.016710151373459253,0.007195106044464786,-0.9296703572368682,0.3679429686312257,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.041279,0.00191,-0.279226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.098,-1.932,-9.206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2649,-0.0453,0.6478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-136.816,+002.084,-000.062,+00.2649,-00.0453,+00.6478,+00.098,-01.932,-09.206,+00.041279,+00.001910,-00.279226"
1666974677.0407853,0,1666974677,27585506,IMU1_Frame,0,0,0,,0.016900992723044135,0.006761266281278035,-0.9309516063519807,0.3646885635085308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.03674,-0.000525,-0.277261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.107,-1.848,-9.644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.265,-0.0522,0.6733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-137.216,+002.086,-000.015,+00.2650,-00.0522,+00.6733,-00.107,-01.848,-09.644,+00.036740,-00.000525,-00.277261"
1666974677.081944,0,1666974677,57871103,IMU1_Frame,0,0,0,,0.017104002637903997,0.006359904230397653,-0.9322238566815643,0.36142175604920784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.034884,-0.001238,-0.278868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.205,-1.742,-9.853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2633,-0.0402,0.6731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-137.617,+002.091,+000.029,+00.2633,-00.0402,+00.6731,+00.205,-01.742,-09.853,+00.034884,-00.001238,-00.278868"
1666974677.0819554,0,1666974677,76183080,IMU1_Frame,0,0,0,,0.017286987361347855,0.005978219189326916,-0.9334907577017533,0.358134648210278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.031033,0.000242,-0.280006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.125,-2.157,-9.541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2613,-0.0412,0.6664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-138.020,+002.095,+000.070,+00.2613,-00.0412,+00.6664,+00.125,-02.157,-09.541,+00.031033,+00.000242,-00.280006"
1666974677.1260529,0,1666974677,99833965,IMU1_Frame,0,0,0,,0.01742011339010552,0.005744647653221901,-0.9347573047165895,0.3548130774813598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020376,-0.001376,-0.28455,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.487,-2.234,-9.707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2613,-0.0501,0.6742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-138.427,+002.100,+000.093,+00.2613,-00.0501,+00.6742,+00.487,-02.234,-09.707,+00.020376,-00.001376,-00.284550"
1666974677.1260662,0,1666974677,123990297,IMU1_Frame,0,0,0,,0.017508115770604925,0.00565121908510521,-0.9360294270325964,0.35144052318144087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007016,0.003394,-0.288341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.316,-2.146,-10.272,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2585,-0.0381,0.6596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-138.840,+002.106,+000.099,+00.2585,-00.0381,+00.6596,+00.316,-02.146,-10.272,+00.007016,+00.003394,-00.288341"
1666974677.1699147,0,1666974677,152861833,IMU1_Frame,0,0,0,,0.01753512086049444,0.005720206942681962,-0.9373005432287048,0.34803374898437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005322,0.005185,-0.29103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.463,-2.164,-9.995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2615,-0.0242,0.664,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-139.257,+002.112,+000.085,+00.2615,-00.0242,+00.6640,+00.463,-02.164,-09.995,-00.005322,+00.005185,-00.291030"
1666974677.1838949,0,1666974677,183475494,IMU1_Frame,0,0,0,,0.017496236084761193,0.005894562229938101,-0.9385619816985014,0.3446165149396729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013493,0.003304,-0.292947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.562,-2.118,-9.601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2633,-0.0442,0.6787,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-139.675,+002.115,+000.057,+00.2633,-00.0442,+00.6787,+00.562,-02.118,-09.601,-00.013493,+00.003304,-00.292947"
1666974677.2258432,0,1666974677,199168682,IMU1_Frame,0,0,0,,0.017389696070750322,0.0060807809855027446,-0.9398206751344492,0.34117110247352606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013372,-0.001441,-0.2915,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.454,-1.639,-9.812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2604,-0.0491,0.6775,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-140.096,+002.111,+000.025,+00.2604,-00.0491,+00.6775,+00.454,-01.639,-09.812,-00.013372,-00.001441,-00.291500"
1666974677.2258537,0,1666974677,225249290,IMU1_Frame,0,0,0,,0.01720836850589866,0.006222412835842916,-0.9410594280451723,0.3377459200629356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00627,-0.010391,-0.291106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.251,-1.506,-10.129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2595,-0.0431,0.6774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-140.514,+002.097,-000.005,+00.2595,-00.0431,+00.6774,+00.251,-01.506,-10.129,-00.006270,-00.010391,-00.291106"
1666974677.2702775,0,1666974677,250146389,IMU1_Frame,0,0,0,,0.01707185031194916,0.006242697293515004,-0.9422747954699069,0.33434681167849234,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001316,-0.011673,-0.290073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003,-1.541,-9.661,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2595,-0.0361,0.6618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-140.928,+002.083,-000.020,+00.2595,-00.0361,+00.6618,-00.003,-01.541,-09.661,+00.001316,-00.011673,-00.290073"
1666974677.2927082,0,1666974677,291798830,IMU1_Frame,0,0,0,,0.016981482277121786,0.006159902419488442,-0.9434784209669355,0.33094131508711994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011232,-0.003934,-0.286518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012,-1.527,-10.311,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2604,-0.0431,0.6741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-141.342,+002.070,-000.022,+00.2604,-00.0431,+00.6741,-00.012,-01.527,-10.311,+00.011232,-00.003934,-00.286518"
1666974677.3345792,0,1666974677,322718858,IMU1_Frame,0,0,0,,0.016944541292957423,0.005975945645157464,-0.944678688569794,0.3275047266163826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014451,-0.011286,-0.289467,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.214,-1.484,-9.414,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2566,-0.041,0.6695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-141.759,+002.059,-000.011,+00.2566,-00.0410,+00.6695,+00.214,-01.484,-09.414,+00.014451,-00.011286,-00.289467"
1666974677.3779676,0,1666974677,334759950,IMU1_Frame,0,0,0,,0.01696783362362724,0.005720961992034121,-0.9458691552120012,0.3240538603913579,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026474,-0.005047,-0.290602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.056,-1.352,-9.704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2575,-0.047,0.674,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-142.177,+002.052,+000.010,+00.2575,-00.0470,+00.6740,+00.056,-01.352,-09.704,+00.026474,-00.005047,-00.290602"
1666974677.377983,0,1666974677,349441528,IMU1_Frame,0,0,0,,0.017003466826296516,0.0053974208513911295,-0.9470391057770144,0.32062233561171727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029276,-0.007818,-0.287363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.766,-1.034,-9.647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2528,-0.0449,0.6649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-142.592,+002.044,+000.039,+00.2528,-00.0449,+00.6649,+00.766,-01.034,-09.647,+00.029276,-00.007818,-00.287363"
1666974677.3779888,0,1666974677,375163078,IMU1_Frame,0,0,0,,0.01708666953184738,0.005007681519839328,-0.9481937222991367,0.3171933697961119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.038348,0.004613,-0.289089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.582,-1.159,-9.962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2491,-0.0309,0.6525,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-143.006,+002.039,+000.077,+00.2491,-00.0309,+00.6525,+00.582,-01.159,-09.962,+00.038348,+00.004613,-00.289089"
1666974677.4218764,0,1666974677,400546789,IMU1_Frame,0,0,0,,0.017056980196778378,0.004645284317292243,-0.9493371093893551,0.31376190574453416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.032484,-0.013248,-0.289015,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.793,-1.282,-9.459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.251,-0.0379,0.6703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-143.420,+002.023,+000.108,+00.2510,-00.0379,+00.6703,+00.793,-01.282,-09.459,+00.032484,-00.013248,-00.289015"
1666974677.429259,0,1666974677,425479650,IMU1_Frame,0,0,0,,0.01702228130885707,0.004319352395484149,-0.9504622580907576,0.3103434888618477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026208,-0.007688,-0.286465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009,-1.234,-10.154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.251,-0.0418,0.6748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-143.832,+002.008,+000.135,+00.2510,-00.0418,+00.6748,+00.009,-01.234,-10.154,+00.026208,-00.007688,-00.286465"
1666974677.4741542,0,1666974677,451253414,IMU1_Frame,0,0,0,,0.016982511900356097,0.003974445216873127,-0.9515752196861392,0.30692083564666695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.030364,-0.009317,-0.284898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006,-1.562,-10.354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2444,-0.0366,0.6744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-144.244,+001.992,+000.164,+00.2444,-00.0366,+00.6744,-00.006,-01.562,-10.354,+00.030364,-00.009317,-00.284898"
1666974677.516641,0,1666974677,479105949,IMU1_Frame,0,0,0,,0.016942731222773892,0.003594126264349861,-0.9526733715468916,0.3035020152496308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.033168,-0.010567,-0.287244,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.105,-1.79,-9.93,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2454,-0.0367,0.6778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-144.655,+001.975,+000.197,+00.2454,-00.0367,+00.6778,-00.105,-01.790,-09.930,+00.033168,-00.010567,-00.287244"
1666974677.5166512,0,1666974677,500539064,IMU1_Frame,0,0,0,,0.016938502584848584,0.003180388367407385,-0.9537588430029079,0.30007839251397256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.036073,-0.013857,-0.285841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.144,-1.859,-9.437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2445,-0.0277,0.6666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-145.066,+001.961,+000.235,+00.2445,-00.0277,+00.6666,+00.144,-01.859,-09.437,+00.036073,-00.013857,-00.285841"
1666974677.5596015,0,1666974677,525546073,IMU1_Frame,0,0,0,,0.01697786719981535,0.00273498082502619,-0.9548392116941845,0.29662493441459103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.036106,-0.007213,-0.286162,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021,-1.847,-9.435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2446,-0.0217,0.6754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,-145.480,+001.951,+000.278,+00.2446,-00.0217,+00.6754,+00.021,-01.847,-09.435,+00.036106,-00.007213,-00.286162"
